source,match,set,rally_id,rally,ball_round,rally_length,player,shot_type,raw_shot_type,terminal_reason,getpoint_player,landing_x,landing_y,contact_x,contact_y,recovery_x,recovery_y,opponent_x,opponent_y,landing_area,player_location_area,opponent_location_area
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,11,20,B,drop,切球,,,1.4994480774181254,1.932085368157053,1.192119178003999,-4.793077223498484,0.48635388596463525,-4.958613302146569,0.04111977458515096,4.465740761536419,2,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,12,20,A,net shot,放小球,,,0.5107491328142605,1.3451212124324847,1.4994480774181254,-1.932085368157053,0.529337268713305,-2.6669267520290045,0.48635388596463525,4.958613302146569,7,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,13,20,B,lob,挑球,,,1.2469320212501698,6.2473739154007095,0.5107491328142605,-1.3451212124324847,0.4816060546013707,-4.04272167918443,0.529337268713305,2.6669267520290045,9,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,14,20,A,drop,切球,,,1.6853601421373638,1.9731898784994921,1.2469320212501698,-6.2473739154007095,0.7114805274855056,-4.550990605745945,0.4816060546013707,4.04272167918443,1,9,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,15,20,B,net shot,放小球,,,1.7418367856357204,1.5292736976475223,1.6853601421373638,-1.9731898784994921,0.66909533806308,-3.473170531808292,0.7114805274855056,4.550990605745945,2,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,16,20,A,lob,挑球,,,1.7139484632462123,5.583770855849918,1.7418367856357204,-1.5292736976475223,0.49931383137547,-3.3814339166588994,0.66909533806308,3.473170531808292,5,7,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,17,20,B,passive drop,過度切球,,,1.8432829299320828,2.370017546320167,1.7139484632462123,-5.583770855849918,0.406312083544188,-4.802861031653322,0.49931383137547,3.3814339166588994,6,9,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,18,20,A,cross-court net shot,勾球,,,-1.39113069911437,0.83550120747709,1.8432829299320828,-2.370017546320167,0.18317970952600235,-2.507105302033119,0.406312083544188,4.802861031653322,2,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,19,20,B,lob,挑球,,,0.9849621800684198,5.973399589825565,-1.39113069911437,-0.83550120747709,-0.08013387192923695,-3.458894508557005,0.18317970952600235,2.507105302033119,9,7,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally1,1,20,20,A,drop,切球,touched the net,B,-0.6980267458501266,-0.5157295097514261,0.9849621800684198,-5.973399589825565,,,-0.08013387192923695,3.458894508557005,7,9,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,1,22,B,short service,發短球,,,0.49336967534182746,2.0858080639466823,-0.17270468673310652,-3.902005700714828,0.035646041398152806,-3.4034243191352855,0.6958996099662155,3.494731831447527,7,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,2,22,A,lob,挑球,,,-0.5511775369484389,4.67829655067617,0.49336967534182746,-2.0858080639466823,0.1950620759778687,-2.655138851109197,0.035646041398152806,3.4034243191352855,8,7,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,3,22,B,smash,殺球,,,1.6988022686568243,3.0105888133363496,-0.5511775369484389,-4.67829655067617,-0.33291667082316206,-5.5430825792384955,0.1950620759778687,2.655138851109197,6,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,4,22,A,defensive return lob,防守回挑,,,1.6551155379726896,4.415430792719848,1.6988022686568243,-3.0105888133363496,0.8102902954975459,-3.5523945320242927,-0.33291667082316206,5.5430825792384955,5,6,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,5,22,B,smash,殺球,,,-1.588803916303168,4.17193732322869,1.6551155379726896,-4.415430792719848,1.7840668570867937,-5.333540902848753,0.8102902954975459,3.5523945320242927,5,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,6,22,A,return net,擋小球,,,-1.5390556141349587,1.1885914751689743,-1.588803916303168,-4.17193732322869,-0.9138122210442958,-3.920173613470168,1.7840668570867937,5.333540902848753,2,8,5
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,7,22,B,net shot,放小球,,,-1.887992574948234,0.980095924123255,-1.5390556141349587,-1.1885914751689743,-0.5771606201648014,-2.859919656376947,-0.9138122210442958,3.920173613470168,1,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,8,22,A,lob,挑球,,,-1.085764870319678,5.672397474600511,-1.887992574948234,-0.980095924123255,-0.20886572204492096,-3.1981957663728457,-0.5771606201648014,2.859919656376947,9,1,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,9,22,B,drop,切球,,,-1.5183355829462402,1.4260189977798263,-1.085764870319678,-5.672397474600511,-0.6400117275632499,-5.5870408820712285,-0.20886572204492096,3.1981957663728457,1,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,10,22,A,net shot,放小球,,,-1.6306844044776896,0.8414206022428286,-1.5183355829462402,-1.4260189977798263,-0.7097379224937345,-2.7723581679091978,-0.6400117275632499,5.5870408820712285,2,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,11,22,B,lob,挑球,,,0.8623672000005724,5.711151016066992,-1.6306844044776896,-0.8414206022428286,-0.015889976943394626,-3.5375098818763147,-0.7097379224937345,2.7723581679091978,9,7,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,12,22,A,clear,長球,,,1.8438376689033122,5.561987407725522,0.8623672000005724,-5.711151016066992,0.4108371124528706,-4.423268019989045,-0.015889976943394626,3.5375098818763147,5,9,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,13,22,B,clear,長球,,,2.013778848362741,6.150716239035079,1.8438376689033122,-5.561987407725522,0.5607561070861659,-4.913250543608996,0.4108371124528706,4.423268019989045,4,3,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,14,22,A,drop,切球,,,-1.6206752745952993,1.5935085181043545,2.013778848362741,-6.150716239035079,0.6563606228940491,-4.49085477444926,0.5607561070861659,4.913250543608996,2,6,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,15,22,B,lob,挑球,,,-1.5940716889996318,4.986084757395211,-1.6206752745952993,-1.5935085181043545,-0.56797286725996,-3.7807236556856187,0.6563606228940491,4.49085477444926,5,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,16,22,A,smash,殺球,,,-0.42179635049036407,3.248602858458959,-1.5940716889996318,-4.986084757395211,-1.0224522153679558,-4.654264464294475,-0.56797286725996,3.7807236556856187,8,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,17,22,B,return net,擋小球,,,1.803855893259653,2.7118714550554524,-0.42179635049036407,-3.248602858458959,0.24534349842487113,-4.02130763665296,-1.0224522153679558,4.654264464294475,6,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,18,22,A,net shot,放小球,,,1.802800761476646,1.0400178024837514,1.803855893259653,-2.7118714550554524,0.5795117833654605,-3.0210886158645964,0.24534349842487113,4.02130763665296,1,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,19,22,B,lob,挑球,,,1.9535642455969213,5.82364440979413,1.802800761476646,-1.0400178024837514,0.7344394360822685,-3.6043635405546604,0.5795117833654605,3.0210886158645964,4,5,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,20,22,A,clear,長球,,,2.0359937516036695,5.6821664968420045,1.9535642455969213,-5.82364440979413,0.6997761888975567,-4.207197402966699,0.7344394360822685,3.6043635405546604,3,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,21,22,B,clear,長球,,,1.8072294527803507,5.817101427690143,2.0359937516036695,-5.6821664968420045,0.7104758954895027,-4.707998950918988,0.6997761888975567,4.207197402966699,4,3,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally2,2,22,22,A,smash,殺球,out,B,-2.4501701155157907,4.35281416740171,1.8072294527803507,-5.817101427690143,,,0.7104758954895027,4.707998950918988,11,6,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,1,16,B,short service,發短球,,,-1.0320153587467957,2.464801125162704,0.06267236137573659,-3.562625896903215,-0.002598322274617457,-3.668439931813066,-1.0518515148957555,3.7505421508741223,8,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,2,16,A,push,推球,,,1.6760875864307865,5.785793294362083,-1.0320153587467957,-2.464801125162704,0.4308283184287737,-3.484719147004756,-0.002598322274617457,3.668439931813066,3,7,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,3,16,B,clear,長球,,,-1.2554840636551825,5.366757361348598,1.6760875864307865,-5.785793294362083,0.1507580799399073,-4.62313326603511,0.4308283184287737,3.484719147004756,8,9,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,4,16,A,smash,殺球,,,-1.5168389102548594,3.8719400629258183,-1.2554840636551825,-5.366757361348598,-0.48167630862936356,-4.794528205593152,0.1507580799399073,4.62313326603511,6,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,5,16,B,return net,擋小球,,,-1.3524915375092066,2.118056023754771,-1.5168389102548594,-3.8719400629258183,-0.270778471739925,-3.903499412586611,-0.48167630862936356,4.794528205593152,1,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,6,16,A,push,推球,,,-1.4939221683113852,5.0699471155658555,-1.3524915375092066,-2.118056023754771,-0.43950976579867207,-3.1896687854372208,-0.270778471739925,3.903499412586611,6,7,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,7,16,B,drop,切球,,,-1.1816775671842077,3.2140836337848753,-1.4939221683113852,-5.0699471155658555,-0.5145219572471468,-5.080301205696269,-0.43950976579867207,3.1896687854372208,8,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,8,16,A,return net,擋小球,,,1.7378570918537397,1.111138752400226,-1.1816775671842077,-3.2140836337848753,0.17291335323948148,-3.2123102557114307,-0.5145219572471468,5.080301205696269,1,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,9,16,B,net shot,放小球,,,1.7686365128194332,0.5867712435365962,1.7378570918537397,-1.111138752400226,0.7759806996165476,-3.089636270477429,0.17291335323948148,3.2123102557114307,2,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,10,16,A,lob,挑球,,,1.8649834690124627,5.823709827094321,1.7686365128194332,-0.5867712435365962,0.5546583279840032,-3.5426967864083565,0.7759806996165476,3.089636270477429,3,2,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,11,16,B,clear,長球,,,-1.527136440348198,5.541843740318897,1.8649834690124627,-5.823709827094321,0.26137815868856773,-4.759323185370272,0.5546583279840032,3.5426967864083565,5,3,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,12,16,A,smash,殺球,,,-1.5187452629328266,3.5092715515730304,-1.527136440348198,-5.541843740318897,-1.175007586373991,-5.003947329935788,0.26137815868856773,4.759323185370272,6,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,13,16,B,return net,擋小球,,,-1.5091397943541467,2.9960839109853157,-1.5187452629328266,-3.5092715515730304,-0.6283076634881453,-3.8836460946043676,-1.175007586373991,5.003947329935788,5,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,14,16,A,push,推球,,,-1.551269976339078,4.9388221083809825,-1.5091397943541467,-2.9960839109853157,-0.5830061559065061,-2.335042516497374,-0.6283076634881453,3.8836460946043676,6,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,15,16,B,drop,切球,,,-0.6675757071781099,2.236260558137132,-1.551269976339078,-4.9388221083809825,-0.945279725735623,-5.508324907924984,-0.5830061559065061,2.335042516497374,7,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally3,3,16,16,A,cross-court net shot,勾球,opponent ball landed,A,1.4427920613374159,1.1871245777554442,-0.6675757071781099,-2.236260558137132,,,-0.945279725735623,5.508324907924984,1,7,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally4,4,1,4,A,short service,發短球,,,-0.8877090659182079,1.8049172629492451,0.18509599730371715,-3.369666423071598,-0.06801627516511466,-3.3076942894833623,-0.9890791811509644,4.706815475632615,7,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally4,4,2,4,B,lob,挑球,,,-1.0303775347247424,5.81782897041248,-0.8877090659182079,-1.8049172629492451,-0.307753847083678,-4.370810204669824,-0.06801627516511466,3.3076942894833623,9,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally4,4,3,4,A,smash,殺球,,,1.6365767837090348,3.823422115533467,-1.0303775347247424,-5.81782897041248,-0.806335083236456,-5.763932047839102,-0.307753847083678,4.370810204669824,5,9,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally4,4,4,4,B,return net,擋小球,touched the net,A,1.7556959994656653,-0.12707672002345502,1.6365767837090348,-3.823422115533467,,,-0.806335083236456,5.763932047839102,1,8,9
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,1,12,A,short service,發短球,,,0.5805379035826753,1.6429742785223957,-0.22039868158786183,-3.6203583440013283,0.04458921412846381,-3.5233466223391665,0.9469536580843401,3.859531923033417,7,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,2,12,B,lob,挑球,,,1.5005230053715493,5.931982899333206,0.5805379035826753,-1.6429742785223957,0.3646698451869139,-3.9945470589238083,0.04458921412846381,3.5233466223391665,4,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,3,12,A,passive drop,過度切球,,,1.2448782705457382,2.1700381010306,1.5005230053715493,-5.931982899333206,0.6841747393959726,-5.022811371532956,0.3646698451869139,3.9945470589238083,7,9,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,4,12,B,net shot,放小球,,,-0.27130919673878734,1.9200992358507143,1.2448782705457382,-2.1700381010306,0.17728612308086947,-3.560762539190464,0.6841747393959726,5.022811371532956,7,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,5,12,A,lob,挑球,,,1.6255112558959763,5.419314765441392,-0.27130919673878734,-1.9200992358507143,0.392445295540918,-3.590055485319451,0.17728612308086947,3.560762539190464,5,7,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,6,12,B,clear,長球,,,1.7818417255959609,5.6252496991517615,1.6255112558959763,-5.419314765441392,0.4539093385569701,-4.59600071255369,0.392445295540918,3.590055485319451,4,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,7,12,A,clear,長球,,,1.8440061576531896,5.41701453284275,1.7818417255959609,-5.6252496991517615,1.086968018403268,-4.393332021661141,0.4539093385569701,4.59600071255369,5,4,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,8,12,B,clear,長球,,,-1.353639992547294,5.362463058039817,1.8440061576531896,-5.41701453284275,0.25529229720396623,-4.736629649144358,1.086968018403268,4.393332021661141,5,3,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,9,12,A,clear,長球,,,1.5251207209652204,5.39945016182722,-1.353639992547294,-5.362463058039817,-0.19230324269015767,-4.747557762197431,0.25529229720396623,4.736629649144358,5,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,10,12,B,back-court drive,後場抽平球,,,1.768963152919423,4.306654428938722,1.5251207209652204,-5.39945016182722,0.9791191160382597,-5.062921839419842,-0.19230324269015767,4.747557762197431,6,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,11,12,A,return net,擋小球,,,-1.5353624121138578,1.0153693219576285,1.768963152919423,-4.306654428938722,0.7382373066773299,-3.8199285378642824,0.9791191160382597,5.062921839419842,2,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally5,5,12,12,B,push,推球,touched the net,A,-1.7660106826564805,-0.29633083000139465,-1.5353624121138578,-1.0153693219576285,,,0.7382373066773299,3.8199285378642824,2,7,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally6,6,1,16,A,long service,發長球,,,-0.9808847062008825,4.976178734074149,0.1756616335902532,-3.4220791452536794,0.14521962160586888,-3.420934176332825,-0.9331232032380355,4.088355745798093,8,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally6,6,2,16,B,drop,切球,,,1.156124912227882,2.7887998402629597,-0.9808847062008825,-4.976178734074149,-0.3776937454099038,-5.502457463591506,0.14521962160586888,3.420934176332825,8,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally6,6,3,16,A,lob,挑球,,,1.2463086886101333,4.632056467070606,1.156124912227882,-2.7887998402629597,0.5600230854191975,-4.089318216204998,-0.3776937454099038,5.502457463591506,8,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally6,6,4,16,B,smash,殺球,,,1.8371531337153053,4.366408801909924,1.2463086886101333,-4.632056467070606,1.1107908919288894,-5.8897188238184865,0.5600230854191975,4.089318216204998,6,8,8
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally6,6,5,16,A,return net,擋小球,,,1.4209038611725229,1.1531956853261631,1.8371531337153053,-4.366408801909924,0.8490207703812692,-3.5005157616945737,1.1107908919288894,5.8897188238184865,1,8,9
ShuttleSet22,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals,3,Supanida_KATETHONG_PUSARLA_V._Sindhu_India_Open_2022_SemiFinals__set3__rally6,6,6,16,B,lob,挑球,,,1.5893531739837023,5.743514990649564,1.4209038611725229,-1.1531956853261631,0.35268922340122366,-3.6887899261477135,0.8490207703812692,3.5005157616945737,4,8,8
